Date,Team 1,Team 2,Match Type,Venue,GMT Time,Local Time,Status,Commentary Link,Year
"May 03, Sat",DELHI CAPITALS,RAJASTHAN ROYALS,23rd Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13680/dc-vs-rr-23rd-match-indian-premier-league-2014,2014
"May 04, Sun",ROYAL CHALLENGERS BENGALURU,SUNRISERS HYDERABAD,24th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Royal Challengers Bangalore won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13681/rcb-vs-srh-24th-match-indian-premier-league-2014,2014
"May 05, Mon",RAJASTHAN ROYALS,KOLKATA KNIGHT RIDERS,25th Match,"Narendra Modi Stadium, Ahmedabad",,10:30 AM,Rajasthan Royals won by 10 runs,https://www.cricbuzz.com/cricket-scores/13682/rr-vs-kkr-25th-match-indian-premier-league-2014,2014
"May 05, Mon",DELHI CAPITALS,CHENNAI SUPER KINGS,26th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13683/dc-vs-csk-26th-match-indian-premier-league-2014,2014
"May 06, Tue",MUMBAI INDIANS,ROYAL CHALLENGERS BENGALURU,27th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 19 runs,https://www.cricbuzz.com/cricket-scores/13684/mi-vs-rcb-27th-match-indian-premier-league-2014,2014
"May 07, Wed",DELHI CAPITALS,KOLKATA KNIGHT RIDERS,28th Match,"Arun Jaitley Stadium, Delhi",,10:30 AM,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13685/dc-vs-kkr-28th-match-indian-premier-league-2014,2014
"May 07, Wed",PUNJAB KINGS,CHENNAI SUPER KINGS,29th Match,"Barabati Stadium, Cuttack",,02:30 PM,Kings XI Punjab won by 44 runs,https://www.cricbuzz.com/cricket-scores/13686/pbks-vs-csk-29th-match-indian-premier-league-2014,2014
"May 08, Thu",RAJASTHAN ROYALS,SUNRISERS HYDERABAD,30th Match,"Narendra Modi Stadium, Ahmedabad",,02:30 PM,Sunrisers Hyderabad won by 32 runs,https://www.cricbuzz.com/cricket-scores/13687/rr-vs-srh-30th-match-indian-premier-league-2014,2014
"May 09, Fri",ROYAL CHALLENGERS BENGALURU,PUNJAB KINGS,31st Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Kings XI Punjab won by 32 runs,https://www.cricbuzz.com/cricket-scores/13688/rcb-vs-pbks-31st-match-indian-premier-league-2014,2014
"May 10, Sat",DELHI CAPITALS,SUNRISERS HYDERABAD,32nd Match,"Arun Jaitley Stadium, Delhi",,10:30 AM,Hyderabad won by 8 wkts (D/L method),https://www.cricbuzz.com/cricket-scores/13689/dc-vs-srh-32nd-match-indian-premier-league-2014,2014
"May 10, Sat",MUMBAI INDIANS,CHENNAI SUPER KINGS,33rd Match,"Wankhede Stadium, Mumbai",,02:30 PM,Chennai Super Kings won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13690/mi-vs-csk-33rd-match-indian-premier-league-2014,2014
"May 11, Sun",PUNJAB KINGS,KOLKATA KNIGHT RIDERS,34th Match,"Barabati Stadium, Cuttack",,10:30 AM,Kolkata Knight Riders won by 9 wkts,https://www.cricbuzz.com/cricket-scores/13691/pbks-vs-kkr-34th-match-indian-premier-league-2014,2014
"May 11, Sun",ROYAL CHALLENGERS BENGALURU,RAJASTHAN ROYALS,35th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Rajasthan Royals won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13692/rcb-vs-rr-35th-match-indian-premier-league-2014,2014
"May 12, Mon",SUNRISERS HYDERABAD,MUMBAI INDIANS,36th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Mumbai Indians won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13693/srh-vs-mi-36th-match-indian-premier-league-2014,2014
"May 13, Tue",CHENNAI SUPER KINGS,RAJASTHAN ROYALS,37th Match,"JSCA International Stadium Complex, Ranchi",,10:30 AM,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13694/csk-vs-rr-37th-match-indian-premier-league-2014,2014
"May 13, Tue",ROYAL CHALLENGERS BENGALURU,DELHI CAPITALS,38th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Royal Challengers Bangalore won by 16 runs,https://www.cricbuzz.com/cricket-scores/13695/rcb-vs-dc-38th-match-indian-premier-league-2014,2014
"May 14, Wed",SUNRISERS HYDERABAD,PUNJAB KINGS,39th Match,"Rajiv Gandhi International Stadium, Hyderabad",,10:30 AM,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/13696/srh-vs-pbks-39th-match-indian-premier-league-2014,2014
"May 14, Wed",KOLKATA KNIGHT RIDERS,MUMBAI INDIANS,40th Match,"Barabati Stadium, Cuttack",,02:30 PM,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/13697/kkr-vs-mi-40th-match-indian-premier-league-2014,2014
"May 15, Thu",RAJASTHAN ROYALS,DELHI CAPITALS,41st Match,"Narendra Modi Stadium, Ahmedabad",,02:30 PM,Rajasthan Royals won by 62 runs,https://www.cricbuzz.com/cricket-scores/13698/rr-vs-dc-41st-match-indian-premier-league-2014,2014
"May 18, Sun",CHENNAI SUPER KINGS,ROYAL CHALLENGERS BENGALURU,42nd Match,"JSCA International Stadium Complex, Ranchi",,10:30 AM,Royal Challengers Bangalore won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13699/csk-vs-rcb-42nd-match-indian-premier-league-2014,2014
"May 18, Sun",SUNRISERS HYDERABAD,KOLKATA KNIGHT RIDERS,43rd Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13700/srh-vs-kkr-43rd-match-indian-premier-league-2014,2014
"May 19, Mon",RAJASTHAN ROYALS,MUMBAI INDIANS,44th Match,"Narendra Modi Stadium, Ahmedabad",,10:30 AM,Mumbai Indians won by 25 runs,https://www.cricbuzz.com/cricket-scores/13701/rr-vs-mi-44th-match-indian-premier-league-2014,2014
"May 19, Mon",DELHI CAPITALS,PUNJAB KINGS,45th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Kings XI Punjab won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13702/dc-vs-pbks-45th-match-indian-premier-league-2014,2014
"May 20, Tue",SUNRISERS HYDERABAD,ROYAL CHALLENGERS BENGALURU,46th Match,"Rajiv Gandhi International Stadium, Hyderabad",,10:30 AM,Sunrisers Hyderabad won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13703/srh-vs-rcb-46th-match-indian-premier-league-2014,2014
"May 20, Tue",KOLKATA KNIGHT RIDERS,CHENNAI SUPER KINGS,47th Match,"Eden Gardens, Kolkata",,02:30 PM,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13704/kkr-vs-csk-47th-match-indian-premier-league-2014,2014
"May 21, Wed",PUNJAB KINGS,MUMBAI INDIANS,48th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Mumbai Indians won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13705/pbks-vs-mi-48th-match-indian-premier-league-2014,2014
"May 22, Thu",KOLKATA KNIGHT RIDERS,ROYAL CHALLENGERS BENGALURU,49th Match,"Eden Gardens, Kolkata",,10:30 AM,Kolkata Knight Riders won by 30 runs,https://www.cricbuzz.com/cricket-scores/13706/kkr-vs-rcb-49th-match-indian-premier-league-2014,2014
"May 22, Thu",CHENNAI SUPER KINGS,SUNRISERS HYDERABAD,50th Match,"JSCA International Stadium Complex, Ranchi",,02:30 PM,Sunrisers Hyderabad won by 6 wkts,https://www.cricbuzz.com/cricket-scores/13707/csk-vs-srh-50th-match-indian-premier-league-2014,2014
"May 23, Fri",MUMBAI INDIANS,DELHI CAPITALS,51st Match,"Wankhede Stadium, Mumbai",,10:30 AM,Mumbai Indians won by 15 runs,https://www.cricbuzz.com/cricket-scores/13708/mi-vs-dc-51st-match-indian-premier-league-2014,2014
"May 23, Fri",PUNJAB KINGS,RAJASTHAN ROYALS,52nd Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Kings XI Punjab won by 16 runs,https://www.cricbuzz.com/cricket-scores/13709/pbks-vs-rr-52nd-match-indian-premier-league-2014,2014
"May 24, Sat",ROYAL CHALLENGERS BENGALURU,CHENNAI SUPER KINGS,53rd Match,"M.Chinnaswamy Stadium, Bengaluru",,10:30 AM,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/13710/rcb-vs-csk-53rd-match-indian-premier-league-2014,2014
"May 24, Sat",KOLKATA KNIGHT RIDERS,SUNRISERS HYDERABAD,54th Match,"Eden Gardens, Kolkata",,02:30 PM,Kolkata Knight Riders won by 4 wkts,https://www.cricbuzz.com/cricket-scores/13711/kkr-vs-srh-54th-match-indian-premier-league-2014,2014
"May 25, Sun",PUNJAB KINGS,DELHI CAPITALS,55th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,10:30 AM,Kings XI Punjab won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13712/pbks-vs-dc-55th-match-indian-premier-league-2014,2014
"May 25, Sun",MUMBAI INDIANS,RAJASTHAN ROYALS,56th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/13713/mi-vs-rr-56th-match-indian-premier-league-2014,2014
"May 28, Wed",PUNJAB KINGS,KOLKATA KNIGHT RIDERS,Qualifier 1,"Eden Gardens, Kolkata",,10:30 AM,Kolkata Knight Riders won by 28 runs,https://www.cricbuzz.com/cricket-scores/13714/pbks-vs-kkr-qualifier-1-indian-premier-league-2014,2014
"May 28, Wed",CHENNAI SUPER KINGS,MUMBAI INDIANS,Eliminator,"Brabourne Stadium, Mumbai",,02:30 PM,Chennai Super Kings won by 7 wkts,https://www.cricbuzz.com/cricket-scores/13715/csk-vs-mi-eliminator-indian-premier-league-2014,2014
"May 30, Fri",PUNJAB KINGS,CHENNAI SUPER KINGS,Qualifier 2,"Wankhede Stadium, Mumbai",,02:30 PM,Kings XI Punjab won by 24 runs,https://www.cricbuzz.com/cricket-scores/13716/pbks-vs-csk-qualifier-2-indian-premier-league-2014,2014
"Jun 01, Sun",KOLKATA KNIGHT RIDERS,PUNJAB KINGS,Final,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Kolkata Knight Riders won by 3 wkts,https://www.cricbuzz.com/cricket-scores/13717/kkr-vs-pbks-final-indian-premier-league-2014,2014
