Date,Team 1,Team 2,Match Type,Venue,GMT Time,Local Time,Status,Commentary Link,Year
"Mar 25, Thu",MUMBAI INDIANS,CHENNAI SUPER KINGS,21st match,"Brabourne Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 5 wickets (with 6 balls remaining),https://www.cricbuzz.com/cricket-scores/10628/mi-vs-csk-21st-match-indian-premier-league-2010,2010
"Mar 26, Fri",RAJASTHAN ROYALS,DECCAN CHARGERS,22nd match,"Narendra Modi Stadium, Ahmedabad",,02:30 PM,Rajasthan Royals won by 8 wickets (with 26 balls remaining),https://www.cricbuzz.com/cricket-scores/10629/rr-vs-dcg-22nd-match-indian-premier-league-2010,2010
"Mar 27, Sat",PUNJAB KINGS,KOLKATA KNIGHT RIDERS,23rd match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Kolkata Knight Riders won by 39 runs,https://www.cricbuzz.com/cricket-scores/10630/pbks-vs-kkr-23rd-match-indian-premier-league-2010,2010
"Mar 28, Sun",RAJASTHAN ROYALS,CHENNAI SUPER KINGS,24th match,"Narendra Modi Stadium, Ahmedabad",,10:30 AM,Rajasthan Royals won by 17 runs,https://www.cricbuzz.com/cricket-scores/10631/rr-vs-csk-24th-match-indian-premier-league-2010,2010
"Mar 28, Sun",DECCAN CHARGERS,MUMBAI INDIANS,25th match,"Dr DY Patil Sports Academy, Navi Mumbai",,02:30 PM,Mumbai Indians won by 41 runs,https://www.cricbuzz.com/cricket-scores/10632/dcg-vs-mi-25th-match-indian-premier-league-2010,2010
"Mar 29, Mon",DELHI CAPITALS,KOLKATA KNIGHT RIDERS,26th match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 40 runs,https://www.cricbuzz.com/cricket-scores/10633/dc-vs-kkr-26th-match-indian-premier-league-2010,2010
"Mar 30, Tue",MUMBAI INDIANS,PUNJAB KINGS,27th match,"Brabourne Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 4 wickets (with 3 balls remaining),https://www.cricbuzz.com/cricket-scores/10634/mi-vs-pbks-27th-match-indian-premier-league-2010,2010
"Mar 31, Wed",CHENNAI SUPER KINGS,ROYAL CHALLENGERS BENGALURU,28th match,"MA Chidambaram Stadium, Chennai",,10:30 AM,Chennai Super Kings won by 5 wickets (with 7 balls remaining),https://www.cricbuzz.com/cricket-scores/10635/csk-vs-rcb-28th-match-indian-premier-league-2010,2010
"Mar 31, Wed",DELHI CAPITALS,RAJASTHAN ROYALS,29th match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 67 runs,https://www.cricbuzz.com/cricket-scores/10636/dc-vs-rr-29th-match-indian-premier-league-2010,2010
"Apr 01, Thu",KOLKATA KNIGHT RIDERS,DECCAN CHARGERS,30th match,"Eden Gardens, Kolkata",,02:30 PM,Kolkata Knight Riders won by 24 runs,https://www.cricbuzz.com/cricket-scores/10637/kkr-vs-dcg-30th-match-indian-premier-league-2010,2010
"Apr 02, Fri",PUNJAB KINGS,ROYAL CHALLENGERS BENGALURU,31st match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Royal Challengers Bangalore won by 6 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10638/pbks-vs-rcb-31st-match-indian-premier-league-2010,2010
"Apr 03, Sat",CHENNAI SUPER KINGS,RAJASTHAN ROYALS,32nd match,"MA Chidambaram Stadium, Chennai",,10:30 AM,Chennai Super Kings won by 23 runs,https://www.cricbuzz.com/cricket-scores/10639/csk-vs-rr-32nd-match-indian-premier-league-2010,2010
"Apr 03, Sat",MUMBAI INDIANS,DECCAN CHARGERS,33rd match,"Brabourne Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 63 runs,https://www.cricbuzz.com/cricket-scores/10640/mi-vs-dcg-33rd-match-indian-premier-league-2010,2010
"Apr 04, Sun",KOLKATA KNIGHT RIDERS,PUNJAB KINGS,34th match,"Eden Gardens, Kolkata",,10:30 AM,Kings XI Punjab won by 8 wickets (with 10 balls remaining),https://www.cricbuzz.com/cricket-scores/10641/kkr-vs-pbks-34th-match-indian-premier-league-2010,2010
"Apr 04, Sun",DELHI CAPITALS,ROYAL CHALLENGERS BENGALURU,35th match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Delhi Daredevils won by 37 runs,https://www.cricbuzz.com/cricket-scores/10642/dc-vs-rcb-35th-match-indian-premier-league-2010,2010
"Apr 05, Mon",DECCAN CHARGERS,RAJASTHAN ROYALS,36th match,"Vidarbha Cricket Association Stadium, Nagpur",,02:30 PM,Rajasthan Royals won by 2 runs,https://www.cricbuzz.com/cricket-scores/10643/dcg-vs-rr-36th-match-indian-premier-league-2010,2010
"Apr 06, Tue",CHENNAI SUPER KINGS,MUMBAI INDIANS,37th match,"MA Chidambaram Stadium, Chennai",,02:30 PM,Chennai Super Kings won by 24 runs,https://www.cricbuzz.com/cricket-scores/10644/csk-vs-mi-37th-match-indian-premier-league-2010,2010
"Apr 07, Wed",RAJASTHAN ROYALS,PUNJAB KINGS,38th match,"Sawai Mansingh Stadium, Jaipur",,10:30 AM,Rajasthan Royals won by 9 wickets (with 30 balls remaining),https://www.cricbuzz.com/cricket-scores/10645/rr-vs-pbks-38th-match-indian-premier-league-2010,2010
"Apr 07, Wed",KOLKATA KNIGHT RIDERS,DELHI CAPITALS,39th match,"Eden Gardens, Kolkata",,02:30 PM,Kolkata Knight Riders won by 14 runs,https://www.cricbuzz.com/cricket-scores/10646/kkr-vs-dc-39th-match-indian-premier-league-2010,2010
