Date,Team 1,Team 2,Match Type,Venue,GMT Time,Local Time,Status,Commentary Link,Year
"May 04, Sat",SUNRISERS HYDERABAD,DELHI CAPITALS,48th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Sunrisers Hyderabad won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11912/srh-vs-dc-48th-match-indian-premier-league-2013,2013
"May 05, Sun",MUMBAI INDIANS,CHENNAI SUPER KINGS,49th Match,"Wankhede Stadium, Mumbai",,10:30 AM,Mumbai Indians won by 60 runs,https://www.cricbuzz.com/cricket-scores/11914/mi-vs-csk-49th-match-indian-premier-league-2013,2013
"May 05, Sun",RAJASTHAN ROYALS,PUNE WARRIORS,50th Match,"Sawai Mansingh Stadium, Jaipur",,02:30 PM,Rajasthan Royals won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11915/rr-vs-pwi-50th-match-indian-premier-league-2013,2013
"May 06, Mon",PUNJAB KINGS,ROYAL CHALLENGERS BENGALURU,51st Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11932/pbks-vs-rcb-51st-match-indian-premier-league-2013,2013
"May 07, Tue",RAJASTHAN ROYALS,DELHI CAPITALS,52nd Match,"Sawai Mansingh Stadium, Jaipur",,10:30 AM,Rajasthan Royals won by 9 wkts,https://www.cricbuzz.com/cricket-scores/11917/rr-vs-dc-52nd-match-indian-premier-league-2013,2013
"May 07, Tue",MUMBAI INDIANS,KOLKATA KNIGHT RIDERS,53rd Match,"Wankhede Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 65 runs,https://www.cricbuzz.com/cricket-scores/11918/mi-vs-kkr-53rd-match-indian-premier-league-2013,2013
"May 08, Wed",SUNRISERS HYDERABAD,CHENNAI SUPER KINGS,54th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Chennai Super Kings won by 77 runs,https://www.cricbuzz.com/cricket-scores/11919/srh-vs-csk-54th-match-indian-premier-league-2013,2013
"May 09, Thu",PUNJAB KINGS,RAJASTHAN ROYALS,55th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,10:30 AM,Rajasthan Royals won by 8 wkts,https://www.cricbuzz.com/cricket-scores/11920/pbks-vs-rr-55th-match-indian-premier-league-2013,2013
"May 09, Thu",PUNE WARRIORS,KOLKATA KNIGHT RIDERS,56th Match,"Maharashtra Cricket Association Stadium, Pune",,02:30 PM,Kolkata Knight Riders won by 46 runs,https://www.cricbuzz.com/cricket-scores/11921/pwi-vs-kkr-56th-match-indian-premier-league-2013,2013
"May 10, Fri",DELHI CAPITALS,ROYAL CHALLENGERS BENGALURU,57th Match,"Arun Jaitley Stadium, Delhi",,02:30 PM,Royal Challengers Bangalore won by 4 runs,https://www.cricbuzz.com/cricket-scores/11922/dc-vs-rcb-57th-match-indian-premier-league-2013,2013
"May 11, Sat",PUNE WARRIORS,MUMBAI INDIANS,58th Match,"Maharashtra Cricket Association Stadium, Pune",,10:30 AM,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11923/pwi-vs-mi-58th-match-indian-premier-league-2013,2013
"May 11, Sat",PUNJAB KINGS,SUNRISERS HYDERABAD,59th Match,"Punjab Cricket Association IS Bindra Stadium, Mohali",,02:30 PM,Sunrisers Hyderabad won by 30 runs,https://www.cricbuzz.com/cricket-scores/11924/pbks-vs-srh-59th-match-indian-premier-league-2013,2013
"May 12, Sun",KOLKATA KNIGHT RIDERS,ROYAL CHALLENGERS BENGALURU,60th Match,"JSCA International Stadium Complex, Ranchi",,10:30 AM,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11925/kkr-vs-rcb-60th-match-indian-premier-league-2013,2013
"May 12, Sun",RAJASTHAN ROYALS,CHENNAI SUPER KINGS,61st Match,"Sawai Mansingh Stadium, Jaipur",,02:30 PM,Rajasthan Royals won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11926/rr-vs-csk-61st-match-indian-premier-league-2013,2013
"May 13, Mon",MUMBAI INDIANS,SUNRISERS HYDERABAD,62nd Match,"Wankhede Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11928/mi-vs-srh-62nd-match-indian-premier-league-2013,2013
"May 14, Tue",ROYAL CHALLENGERS BENGALURU,PUNJAB KINGS,63rd Match,"M.Chinnaswamy Stadium, Bengaluru",,10:30 AM,Kings XI Punjab won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11913/rcb-vs-pbks-63rd-match-indian-premier-league-2013,2013
"May 14, Tue",CHENNAI SUPER KINGS,DELHI CAPITALS,64th Match,"MA Chidambaram Stadium, Chennai",,02:30 PM,Chennai Super Kings won by 33 runs,https://www.cricbuzz.com/cricket-scores/11930/csk-vs-dc-64th-match-indian-premier-league-2013,2013
"May 15, Wed",KOLKATA KNIGHT RIDERS,PUNE WARRIORS,65th Match,"JSCA International Stadium Complex, Ranchi",,10:30 AM,Pune Warriors won by 7 runs,https://www.cricbuzz.com/cricket-scores/11929/kkr-vs-pwi-65th-match-indian-premier-league-2013,2013
"May 15, Wed",MUMBAI INDIANS,RAJASTHAN ROYALS,66th Match,"Wankhede Stadium, Mumbai",,02:30 PM,Mumbai Indians won by 14 runs,https://www.cricbuzz.com/cricket-scores/11931/mi-vs-rr-66th-match-indian-premier-league-2013,2013
"May 16, Thu",PUNJAB KINGS,DELHI CAPITALS,67th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,02:30 PM,Kings XI Punjab won by 7 runs,https://www.cricbuzz.com/cricket-scores/11896/pbks-vs-dc-67th-match-indian-premier-league-2013,2013
"May 17, Fri",SUNRISERS HYDERABAD,RAJASTHAN ROYALS,68th Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Sunrisers Hyderabad won by 23 runs,https://www.cricbuzz.com/cricket-scores/11933/srh-vs-rr-68th-match-indian-premier-league-2013,2013
"May 18, Sat",PUNJAB KINGS,MUMBAI INDIANS,69th Match,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,10:30 AM,Kings XI Punjab won by 50 runs,https://www.cricbuzz.com/cricket-scores/11934/pbks-vs-mi-69th-match-indian-premier-league-2013,2013
"May 18, Sat",ROYAL CHALLENGERS BENGALURU,CHENNAI SUPER KINGS,70th Match,"M.Chinnaswamy Stadium, Bengaluru",,02:30 PM,Royal Challengers Bangalore won by 24 runs,https://www.cricbuzz.com/cricket-scores/11936/rcb-vs-csk-70th-match-indian-premier-league-2013,2013
"May 19, Sun",PUNE WARRIORS,DELHI CAPITALS,71st Match,"Maharashtra Cricket Association Stadium, Pune",,10:30 AM,Pune Warriors won by 38 runs,https://www.cricbuzz.com/cricket-scores/11935/pwi-vs-dc-71st-match-indian-premier-league-2013,2013
"May 19, Sun",SUNRISERS HYDERABAD,KOLKATA KNIGHT RIDERS,72nd Match,"Rajiv Gandhi International Stadium, Hyderabad",,02:30 PM,Sunrisers Hyderabad won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11937/srh-vs-kkr-72nd-match-indian-premier-league-2013,2013
"May 21, Tue",CHENNAI SUPER KINGS,MUMBAI INDIANS,Qualifier 1,"Arun Jaitley Stadium, Delhi",,02:30 PM,Chennai Super Kings won by 48 runs,https://www.cricbuzz.com/cricket-scores/11938/csk-vs-mi-qualifier-1-indian-premier-league-2013,2013
"May 22, Wed",RAJASTHAN ROYALS,SUNRISERS HYDERABAD,Eliminator,"Arun Jaitley Stadium, Delhi",,02:30 PM,Rajasthan Royals won by 4 wkts,https://www.cricbuzz.com/cricket-scores/11939/rr-vs-srh-eliminator-indian-premier-league-2013,2013
"May 24, Fri",MUMBAI INDIANS,RAJASTHAN ROYALS,Qualifier 2,"Eden Gardens, Kolkata",,02:30 PM,Mumbai Indians won by 4 wkts,https://www.cricbuzz.com/cricket-scores/11940/mi-vs-rr-qualifier-2-indian-premier-league-2013,2013
"May 26, Sun",CHENNAI SUPER KINGS,MUMBAI INDIANS,Final,"Eden Gardens, Kolkata",,02:30 PM,Mumbai Indians won by 23 runs,https://www.cricbuzz.com/cricket-scores/11941/csk-vs-mi-final-indian-premier-league-2013,2013
